symbol,source,strategy,tag,params,initial_cash,final_equity,total_return_pct,max_drawdown_abs,max_drawdown_pct,annualized_return_pct,annualized_vol_pct,sharpe,n_trades,win_rate_pct,avg_profit_per_trade,profit_factor
BTCUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,52661.1337350464,426.61133735046405,18038.416431872232,-48.13219184189885,3.789882944542522,11.997516244283975,0.3100730019516831,182,24.17582417582417,234.4018337090464,1.462720611981028
DOGEUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,2100056.123237183,20900.561232371827,1283291.0871016465,-75.02949697699522,16.77178632964158,36.78467581560053,0.4216402792332344,159,37.10691823899371,12780.55196936372,1.26902100239311
DOGEUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,9498.004248375535,-5.019957516244644,24410.10067309533,-75.92031931404858,1.9005950949458008,20.204351071498373,0.0931893209241294,276,60.14492753623188,-1.8188251870452807,0.9944918933276072
DOGEUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,64254.96109285551,542.5496109285551,191490.74167240463,-81.95033193500912,8.338630610388309,33.210551251458064,0.2412014563449509,151,33.77483443708609,359.3043780983802,1.1319707359169229
DOGEUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,1648445.6791608292,16384.456791608292,868874.5379756188,-72.39017087494986,15.66721941023994,35.33732368520873,0.4119981611690714,160,27.500000000000004,9955.993319244726,1.4597021446059204
ETHUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,55607.15405120579,456.0715405120579,75125.60136626332,-58.32733435546309,4.898972579108696,18.343028168708727,0.2607643272516418,172,34.88372093023256,265.15787239073194,1.107813419728323
ETHUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,6137.974826039381,-38.62025173960619,12661.704395715053,-72.29124165807772,0.1841931118125472,14.486626616844338,0.0127030509660557,274,64.59854014598541,-13.840112397291474,0.9211582267899684
ETHUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,6803.77105549249,-31.962289445075097,11733.455889948407,-66.73692408214708,0.4261052951804123,14.93423370671928,0.0284717403514813,175,33.14285714285714,-18.264165397185806,0.9371293175957208
ETHUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,159606.5102020996,1496.065102020996,99964.34837039855,-38.741001832021205,6.461729479199718,15.862297768027958,0.3947925304885185,164,34.756097560975604,912.2348183054852,1.355506501259998
LINKUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,36752.97935734769,267.5297935734769,157931.06917364398,-82.5882141682639,5.522528664373261,24.63204762559636,0.2182523368721918,166,37.95180722891566,142.51905330951112,1.054724010935263
LINKUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,7735.393314341572,-22.64606685658428,11658.38611827781,-74.0261332240329,1.3508971336746,18.85146757782233,0.0711822350961181,272,65.07352941176471,-8.770816754703029,0.9529745248415692
LINKUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,3470.9960037799656,-65.29003996220035,25746.89840398935,-88.12030752340253,0.2917022388226886,20.970611340788825,0.0138898810368762,148,33.78378378378378,-44.11489186635156,0.9009064747363574
LINKUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,23870.790540826576,138.70790540826573,96874.8494358967,-81.73614166600916,3.98848304551942,21.669469665255235,0.1804981973961741,215,24.65116279069768,55.16618565926303,1.0514030325846284
LTCUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,4519.562964842157,-54.804370351578434,34753.43916756333,-88.65934691266611,0.8978642529060776,21.51895599865841,0.0415388772096476,173,36.99421965317919,-31.678826792819915,0.943190355593442
LTCUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,1425.6725273409247,-85.74327472659076,9408.319435139538,-90.81181677603205,-2.192204893469718,15.944015511601735,-0.1390172551839256,265,64.52830188679245,-32.42139568861636,0.668127616215144
LTCUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,2739.9425186198555,-72.60057481380144,13297.017593364544,-83.09993744649954,-0.4561686822970312,19.34260224808257,-0.0236373654957688,163,30.67484662576687,-44.54022994711742,0.8228332376494883
LTCUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,5577.806723052457,-44.22193276947544,16411.033506163225,-74.94540335398335,0.7367940695777841,18.862982832256257,0.0389176887049645,189,25.925925925925924,-23.397848026177385,0.9167791547374012
MATICUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,120199.47082055686,1101.9947082055687,208925.433263716,-74.49013231383427,12.19418284284053,33.191461160968345,0.34673746594542,121,40.49586776859504,910.7394282690658,1.251671455898756
MATICUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,3881.838105476984,-61.18161894523016,7855.568868609103,-67.9615911034584,-0.1035343637934227,20.935854160138167,-0.0049478652239274,190,56.315789473684205,-32.20085207643694,0.8467440072559993
MATICUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,18335.19222246081,83.3519222246081,45997.96500696999,-77.8259101900053,4.851640790361378,25.689482722806623,0.1844360758198943,106,33.9622641509434,78.63388889113946,1.096287185324117
MATICUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,62829.25703655741,528.2925703655741,120109.71886691087,-77.41659314567711,9.59454517903302,30.813077729842792,0.2973869540487919,141,21.98581560283688,374.6755818195565,1.2678596651078868
SOLUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,655678.4620988327,6456.784620988327,235080.6129011866,-70.10869832524604,13.319395952372393,29.004632695732667,0.4312110649761664,139,35.97122302158273,4290.5716638720905,1.2805792121127773
SOLUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,9912.44189392683,-0.8755810607316894,30657.62055727305,-87.6082193285399,2.063495915089897,20.229367375340384,0.1009708804402462,254,66.14173228346458,-0.5591139041029001,0.998247377923799
SOLUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,41728.95191149358,317.28951911493584,7769.791178612798,-52.991468213528606,4.816258033011667,19.260794330875804,0.244242773134938,111,36.03603603603604,285.84641361705906,1.2694629846101455
SOLUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,252581.24895098808,2425.812489509881,108766.87549311778,-70.62665758995377,10.165788095326178,25.62914493862832,0.3778308260449969,164,24.390243902439025,1374.9060552867609,1.3740478096942683
XRPUSDT,binance,SmaCross,batch_SmaCross_4h,"{'fast': 15, 'slow': 50}",10000.0,328845.1716120029,3188.451716120029,116535.28079534152,-61.82916708122638,9.670679294194828,24.34557070834456,0.3792425966041278,168,33.33333333333333,1871.0776026569376,1.3213800018002764
XRPUSDT,binance,MeanRevertBands,batch_MeanRevert_4h,"{'window': 20, 'k_entry': 2.0, 'k_exit': 0.5}",10000.0,6095.832164247118,-39.041678357528816,6655.384307716407,-64.24979185949366,0.6104634293777167,17.32861967851709,0.0351219549362691,287,63.06620209059234,-13.857126143422317,0.8960260427419947
XRPUSDT,binance,SmaCrossATR,batch_SmaCrossATR_4h,"{'fast': 15, 'slow': 50, 'atr_period': 14, 'k_stop': 2.0, 'atr_filter': True, 'atr_filter_mult': 1.0}",10000.0,51407.25389292106,414.0725389292107,24200.04417031181,-65.03700453456224,5.408183765802677,21.605285995531936,0.2438088372419737,151,31.78807947019868,266.5549393129648,1.2367147608355344
XRPUSDT,binance,SmaCrossRegime,batch_SmaCrossRegime_4h,"{'fast': 15, 'slow': 50, 'regime': 200}",10000.0,217739.98714204814,2077.3998714204813,85858.69312241266,-58.792442893544695,8.150902544973526,21.43570511006131,0.3656026000640993,187,22.994652406417114,1079.232308793214,1.4367755166195901
